recording_id,cutter_id,to_lane,to_lane_inferred,t0_frame,risk_thw,decision_lat_v_abs_max,decision_speed_delta_median_candidate,decision_candidate_ratio,decision_frames,decision_frames_with_cutter,candidate_frames_with_candidate,candidate_id_mode,candidate_mode_ratio,candidate_id_last,oracle_follower_id,match_mode,match_last,match_ratio
03,715,2,2,19819,False,1.07,8.779299698796788,1.0,50,50,50,718,1.0,718,718,True,True,1.0
03,721,2,2,19964,False,0.8,9.017870315993314,1.0,50,50,50,718,1.0,718,718,True,True,1.0
03,734,2,2,20278,False,0.73,0.0,0.0,50,50,0,0,0.0,0,737,False,False,0.0
03,744,2,2,20541,False,1.31,7.240369005876541,1.0,50,50,50,743,1.0,743,743,True,True,1.0
03,750,1,1,20610,False,0.67,11.395342234086206,1.0,50,50,50,749,1.0,749,749,True,True,1.0
03,753,2,2,20873,False,1.28,-11.803945969493977,1.0,50,50,50,760,1.0,760,760,True,True,1.0
03,767,2,2,21266,False,0.8,12.062704173967632,1.0,50,50,50,766,1.0,766,766,True,True,1.0
03,770,1,1,21237,False,1.02,18.317887164894714,1.0,50,50,50,769,1.0,769,769,True,True,1.0
03,778,2,2,21814,False,1.03,10.10218394832658,1.0,50,50,50,776,1.0,776,776,True,True,1.0
03,789,1,1,21961,False,0.79,15.4140072928837,1.0,50,50,50,785,1.0,785,785,True,True,1.0
03,792,1,1,22021,False,0.89,-13.158865374584314,1.0,50,50,50,796,1.0,796,796,True,True,1.0
03,798,1,1,22046,True,1.09,9.33747725539951,0.76,50,50,38,799,1.0,799,799,True,True,1.0
03,834,2,2,22859,False,0.84,9.389366313495888,0.32558139534883723,50,43,14,837,1.0,837,837,True,True,1.0
03,839,1,1,22927,False,1.34,0.0,0.0,50,50,0,0,0.0,0,840,False,False,0.0
03,839,2,2,23153,True,1.47,5.416585959323196,1.0,50,50,50,837,1.0,837,837,True,True,1.0
03,842,1,1,23233,False,0.97,-6.97569816495076,1.0,50,50,50,844,1.0,844,844,True,True,1.0
03,851,1,1,23711,False,1.02,11.909140098548214,1.0,50,50,50,852,1.0,852,852,True,True,1.0
03,865,2,2,23976,False,0.87,7.920629218678103,1.0,50,50,50,864,1.0,864,864,True,True,1.0
03,870,1,1,24217,False,1.15,0.0,0.0,50,50,0,0,0.0,0,884,False,False,0.0
03,885,2,2,24330,False,1.11,-2.8974235722839126,0.28,50,50,14,888,1.0,888,888,True,True,1.0
03,890,1,1,24574,False,0.8,-1.4143413512178746,1.0,50,50,50,891,1.0,891,891,True,True,1.0
03,906,1,1,24950,False,0.93,9.389049114265697,1.0,50,50,50,905,1.0,905,905,True,True,1.0
04,14,2,2,290,False,0.5,-6.376011139265319,0.72,50,50,36,21,1.0,21,21,True,True,1.0
04,24,3,3,520,False,0.88,0.012935021748802455,1.0,50,50,50,26,1.0,26,26,True,True,1.0
04,38,3,3,777,False,0.96,7.78838921713276,1.0,50,50,50,37,1.0,37,37,True,True,1.0
04,40,1,1,755,True,1.03,10.044105628101171,1.0,50,50,50,41,1.0,41,41,True,True,1.0
04,44,2,2,774,True,0.9,6.1606496271713205,0.8918918918918919,50,37,33,45,1.0,45,45,True,True,1.0
04,46,2,2,960,False,0.84,-2.479392776080978,1.0,50,50,50,49,1.0,49,49,True,True,1.0
04,50,3,3,923,False,1.44,7.427788968179893,0.34285714285714286,50,35,12,52,1.0,52,52,True,True,1.0
04,51,3,3,1039,True,0.97,3.6717933300214387,1.0,50,50,50,52,1.0,52,52,True,True,1.0
04,54,1,1,1279,False,0.8,0.0,0.0,50,50,0,0,0.0,0,66,False,False,0.0
04,59,2,2,1217,True,1.18,6.724208269450832,1.0,50,50,50,58,1.0,58,58,True,True,1.0
04,62,3,3,1379,False,1.07,0.0,0.0,50,50,0,0,0.0,0,64,False,False,0.0
04,67,1,1,1551,False,0.89,-10.51596582607123,1.0,50,50,50,73,1.0,73,73,True,True,1.0
04,76,2,2,1704,False,0.87,-3.7061159213037307,1.0,50,50,50,77,1.0,77,77,True,True,1.0
04,93,3,3,2285,False,1.1,0.0,0.0,50,50,0,0,0.0,0,97,False,False,0.0
04,95,1,1,2450,False,0.56,3.427684096387372,1.0,50,50,50,94,1.0,94,94,True,True,1.0
04,110,2,2,2904,False,0.9,-0.2568904562017469,1.0,50,50,50,112,1.0,112,112,True,True,1.0
04,115,2,2,2870,True,0.75,4.867389073672882,1.0,50,50,50,118,1.0,118,118,True,True,1.0
04,121,2,2,3018,True,1.18,7.866821128918319,1.0,50,50,50,122,1.0,122,122,True,True,1.0
04,121,1,1,3116,False,0.96,5.4823719067100996,1.0,50,50,50,125,1.0,125,125,True,True,1.0
04,123,2,2,3193,False,0.68,13.418554214221519,1.0,50,50,50,122,1.0,122,122,True,True,1.0
04,125,1,1,3018,False,1.3,0.0,0.0,50,50,0,0,0.0,0,128,False,False,0.0
04,129,1,1,3196,True,1.27,5.334282800803189,1.0,50,50,50,128,1.0,128,128,True,True,1.0
04,138,3,3,3463,False,1.27,-12.395318215118328,0.2,50,50,10,150,1.0,150,150,True,True,1.0
04,139,1,1,3245,False,1.01,0.0,0.0,50,49,0,0,0.0,0,141,False,False,0.0
04,143,3,3,3531,False,0.99,-7.2948074170251545,1.0,50,50,50,150,1.0,150,150,True,True,1.0
04,156,2,2,3618,False,1.03,10.332411612397602,1.0,50,50,50,157,1.0,157,157,True,True,1.0
04,158,2,2,3762,False,0.67,10.404986677806358,1.0,50,50,50,157,1.0,157,157,True,True,1.0
04,169,2,2,4010,True,1.31,5.769869886682454,1.0,50,50,50,168,1.0,168,168,True,True,1.0
04,188,3,3,4522,True,1.2,2.24349416635984,1.0,50,50,50,190,1.0,190,190,True,True,1.0
04,196,3,3,4553,False,1.75,-6.658975533026997,0.74,50,50,37,200,0.918918918918919,200,200,True,True,0.918918918918919
04,205,2,2,4637,False,0.96,-2.5003448498699576,1.0,50,50,50,209,1.0,209,209,True,True,1.0
04,209,3,3,4735,False,0.58,1.4640546198774516,0.1,50,50,5,220,1.0,220,220,True,True,1.0
04,245,1,1,5540,False,0.41,-2.5639818875980396,0.26,50,50,13,252,1.0,252,252,True,True,1.0
04,251,2,2,5598,False,0.85,2.70852224110887,0.16,50,50,8,254,0.875,254,254,True,True,0.875
04,254,2,2,5591,False,1.19,14.057302107881995,0.02631578947368421,50,38,1,256,1.0,256,256,True,True,1.0
04,254,1,1,5676,False,1.18,14.816180795299864,1.0,50,50,50,255,1.0,255,255,True,True,1.0
04,260,3,3,5986,False,0.86,-5.569727216566186,1.0,50,50,50,264,1.0,264,264,True,True,1.0
04,267,2,2,5930,False,0.75,11.989889756821178,1.0,50,50,50,266,1.0,266,266,True,True,1.0
04,272,1,1,6130,True,0.83,0.712255660791854,1.0,50,50,50,274,1.0,274,274,True,True,1.0
04,279,2,2,6095,False,0.84,-3.269525170875589,0.72,50,50,36,280,1.0,280,280,True,True,1.0
04,282,2,2,6186,False,0.84,0.0,0.0,50,50,0,0,0.0,0,284,False,False,0.0
04,288,1,1,6452,True,0.88,6.443316606515104,1.0,50,50,50,287,1.0,287,287,True,True,1.0
04,290,3,3,6497,False,1.08,3.9844041705014437,1.0,50,50,50,291,1.0,291,291,True,True,1.0
04,301,2,2,6887,False,0.46,9.272392018542018,1.0,50,50,50,299,1.0,299,299,True,True,1.0
04,307,3,3,6996,False,1.06,12.160284141102327,0.86,50,50,43,308,1.0,308,308,True,True,1.0
04,315,2,2,7373,False,0.69,-7.506426831137588,1.0,50,50,50,319,1.0,319,319,True,True,1.0
04,320,1,1,7518,False,0.36,12.686159678717317,1.0,50,50,50,322,1.0,322,322,True,True,1.0
04,324,2,2,7439,False,0.54,15.853244993267726,0.7,50,50,35,327,1.0,327,327,True,True,1.0
04,342,3,3,8008,True,0.85,1.721564221315754,1.0,50,50,50,344,1.0,344,344,True,True,1.0
04,347,2,2,8094,False,0.67,4.88059919798928,1.0,50,50,50,345,1.0,345,345,True,True,1.0
04,349,1,1,8021,True,1.39,13.676721015317636,1.0,50,50,50,346,0.82,346,346,True,True,0.82
04,357,1,1,8116,False,0.79,-6.402305347416991,0.1,50,50,5,362,1.0,362,362,True,True,1.0
04,364,1,1,8202,False,0.72,0.0,0.0,50,50,0,0,0.0,0,366,False,False,0.0
04,369,2,2,8408,False,0.78,2.263014927857803,1.0,50,50,50,371,0.66,371,371,True,True,0.66
04,371,2,2,8375,True,1.09,16.777918483634448,1.0,50,50,50,370,0.9,370,370,True,True,0.9
04,374,2,2,8457,True,1.44,16.764903413948733,1.0,50,50,50,370,0.76,370,370,True,True,0.76
04,379,2,2,8516,False,0.93,0.0,0.0,50,50,0,0,0.0,0,386,False,False,0.0
04,379,3,3,8572,False,1.17,6.774354563875129,1.0,50,50,50,380,1.0,380,380,True,True,1.0
04,382,2,2,8676,False,0.76,1.9595134036742046,1.0,50,50,50,385,1.0,385,385,True,True,1.0
04,383,3,3,8629,False,0.88,-6.9039802914710435,1.0,50,50,50,390,1.0,390,390,True,True,1.0
04,385,2,2,8549,True,0.91,2.0172589899225883,0.66,50,50,33,386,1.0,386,386,True,True,1.0
04,400,2,2,9052,False,0.66,-0.34568405743384645,1.0,50,50,50,401,1.0,401,401,True,True,1.0
04,426,3,3,9800,False,1.06,-1.6057658442167497,1.0,50,50,50,432,1.0,432,432,True,True,1.0
04,434,2,2,9895,True,1.38,6.290439796640131,1.0,50,50,50,433,1.0,433,433,True,True,1.0
04,436,3,3,10023,False,0.89,10.077923860667095,1.0,50,50,50,435,1.0,435,435,True,True,1.0
04,454,3,3,10660,False,1.18,7.421273093139659,1.0,50,50,50,452,1.0,452,452,True,True,1.0
04,455,1,1,10573,False,0.58,-3.322301726402305,0.92,50,50,46,458,1.0,458,458,True,True,1.0
04,457,2,2,10811,False,0.95,-4.549746817372672,1.0,50,50,50,463,1.0,463,463,True,True,1.0
04,470,2,2,10975,False,0.95,12.122311216571536,1.0,50,50,50,471,1.0,471,471,True,True,1.0
04,483,1,1,11424,True,1.48,8.322396864539801,1.0,50,50,50,480,0.98,480,480,True,True,0.98
04,507,2,2,12050,False,0.56,0.0,0.0,50,50,0,0,0.0,0,510,False,False,0.0
04,508,2,2,12186,False,0.8,0.32036276176247824,1.0,50,50,50,510,1.0,510,510,True,True,1.0
04,514,2,2,12267,False,0.86,5.387932989966558,0.82,50,50,41,515,1.0,515,515,True,True,1.0
04,516,2,2,12359,False,1.03,14.551046109084051,0.72,50,50,36,521,1.0,521,521,True,True,1.0
04,526,2,2,12634,True,1.0,7.8384257063225125,1.0,50,50,50,524,1.0,524,524,True,True,1.0
04,538,2,2,12929,False,0.6,-0.53278675083933,1.0,50,50,50,544,1.0,544,544,True,True,1.0
04,548,3,3,13226,False,0.62,-11.435998874288105,1.0,50,50,50,551,1.0,551,551,True,True,1.0
04,576,2,2,14151,True,0.61,4.414313294588704,1.0,50,50,50,574,1.0,574,574,True,True,1.0
04,577,1,1,14283,True,1.07,7.2037265698578015,1.0,50,50,50,573,1.0,573,573,True,True,1.0
04,578,1,1,14183,False,0.89,0.0,0.0,50,50,0,0,0.0,0,587,False,False,0.0
04,581,2,2,14345,False,0.94,-8.626509983142487,1.0,50,50,50,588,1.0,588,588,True,True,1.0
04,590,2,2,14370,True,0.74,8.010178890053332,1.0,50,50,50,591,1.0,591,591,True,True,1.0
04,592,2,2,14516,False,0.67,8.18072961201769,1.0,50,50,50,591,1.0,591,591,True,True,1.0
04,595,2,2,14525,False,0.85,4.718288507369653,1.0,50,50,50,593,1.0,593,593,True,True,1.0
04,598,1,1,14552,False,0.93,0.0,0.0,50,50,0,0,0.0,0,602,False,False,0.0
04,610,3,3,15056,False,0.78,10.151816629371918,1.0,50,50,50,609,1.0,609,609,True,True,1.0
04,612,2,2,15113,False,0.95,8.53842130010328,1.0,50,50,50,611,1.0,611,611,True,True,1.0
04,613,3,3,15059,False,0.66,0.0,0.0,50,50,0,0,0.0,0,619,False,False,0.0
04,618,1,1,15254,False,0.8,-8.317431183437487,1.0,50,50,50,626,1.0,626,626,True,True,1.0
04,620,1,1,15270,False,0.68,-7.442757234667516,1.0,50,50,50,626,1.0,626,626,True,True,1.0
04,623,1,1,15417,False,0.51,-4.006959033675592,1.0,50,50,50,630,1.0,630,630,True,True,1.0
04,625,1,1,15336,True,1.26,4.358672311769652,1.0,50,50,50,624,1.0,624,624,True,True,1.0
04,651,3,3,15640,False,0.85,-0.40141616514496903,0.13333333333333333,50,45,6,652,1.0,652,652,True,True,1.0
04,655,2,2,15804,True,1.02,3.2095283988792023,1.0,50,50,50,656,1.0,656,656,True,True,1.0
04,673,1,1,16192,True,0.93,9.124374997120311,1.0,50,50,50,671,1.0,671,671,True,True,1.0
04,679,2,2,16484,False,0.66,-13.408122845267112,0.22,50,50,11,688,1.0,688,696,False,False,0.0
04,691,2,2,16705,False,0.79,6.028370862158656,1.0,50,50,50,689,1.0,689,689,True,True,1.0
04,692,1,1,16478,True,2.08,16.937492903777596,0.625,50,48,30,694,1.0,694,694,True,True,1.0
04,692,2,2,16574,False,0.96,20.610436493549653,1.0,50,50,50,689,1.0,689,689,True,True,1.0
04,693,1,1,16524,True,1.18,8.708155003418579,1.0,50,50,50,694,1.0,694,694,True,True,1.0
04,695,3,3,16688,False,0.59,-12.11515710471867,0.5,50,50,25,704,1.0,704,704,True,True,1.0
04,709,3,3,16961,False,0.9,7.827364519561993,1.0,50,50,50,708,1.0,708,708,True,True,1.0
04,711,2,2,17107,False,0.77,2.856340553681573,1.0,50,50,50,712,1.0,712,712,True,True,1.0
04,713,1,1,17037,False,0.89,5.823663235921181,0.14,50,50,7,715,1.0,715,715,True,True,1.0
04,733,2,2,17470,False,0.91,11.81927017306114,0.76,50,50,38,734,1.0,734,734,True,True,1.0
04,736,2,2,17771,False,0.79,0.0,0.0,50,50,0,0,0.0,0,743,False,False,0.0
04,750,1,1,18025,False,0.91,0.0,0.0,50,50,0,0,0.0,0,759,False,False,0.0
04,751,2,2,18261,False,0.87,-1.4611419116265871,1.0,50,50,50,757,1.0,757,757,True,True,1.0
04,756,1,1,18038,False,1.09,1.9132926629575202,0.74,50,50,37,758,1.0,758,758,True,True,1.0
04,763,3,3,18199,False,0.88,0.0,0.0,50,50,0,0,0.0,0,770,False,False,0.0
04,764,2,2,18216,False,0.65,-11.811327106893042,0.22,50,50,11,772,1.0,772,772,True,True,1.0
04,766,1,1,18390,False,0.45,-0.6640417279031254,1.0,50,50,50,778,1.0,778,778,True,True,1.0
04,769,2,2,18257,False,1.27,0.0,0.0,50,50,0,0,0.0,0,776,False,False,0.0
04,773,2,2,18420,False,0.52,0.5025494149360501,0.44,50,50,22,787,1.0,787,787,True,True,1.0
04,774,2,2,18285,False,0.77,6.106177969164062,0.56,50,50,28,776,1.0,776,776,True,True,1.0
04,797,1,1,18618,False,1.07,0.8620296710997106,1.0,50,36,36,796,1.0,796,796,True,True,1.0
04,805,1,1,18940,True,1.42,10.393887418689033,1.0,50,50,50,802,1.0,802,802,True,True,1.0
04,806,2,2,18758,True,0.98,6.401480862459476,0.6666666666666666,50,33,22,807,1.0,807,807,True,True,1.0
04,808,2,2,18864,False,0.86,0.0,0.0,50,50,0,0,0.0,0,812,False,False,0.0
04,809,1,1,18877,True,1.1,11.282961153334574,0.92,50,50,46,810,1.0,810,810,True,True,1.0
04,812,3,3,19078,False,1.11,5.11869610732529,1.0,50,50,50,811,1.0,811,811,True,True,1.0
04,817,2,2,19104,False,0.52,7.202826654392592,1.0,50,50,50,818,1.0,818,818,True,True,1.0
04,828,1,1,19402,False,0.85,11.762272578040221,1.0,50,50,50,825,1.0,825,825,True,True,1.0
04,832,2,2,19552,True,0.94,4.761969930130306,1.0,50,50,50,831,1.0,831,831,True,True,1.0
04,837,2,2,19617,False,0.62,3.273153068900484,1.0,50,50,50,839,1.0,839,839,True,True,1.0
04,846,2,2,20040,True,1.11,3.6320943895760998,1.0,50,50,50,845,1.0,845,845,True,True,1.0
04,849,2,2,20051,True,0.71,5.466517412423192,1.0,50,50,50,848,1.0,848,848,True,True,1.0
04,873,3,3,20736,True,1.0,4.1462770373181765,1.0,50,50,50,870,1.0,870,870,True,True,1.0
04,880,1,1,20765,True,1.08,6.242574302117227,1.0,50,50,50,879,1.0,879,879,True,True,1.0
04,882,3,3,21047,True,0.9,1.4554641667655215,1.0,50,50,50,883,1.0,883,883,True,True,1.0
04,884,2,2,20949,False,0.53,7.674168148421193,1.0,50,50,50,882,1.0,882,882,True,True,1.0
04,889,1,1,20988,True,0.94,3.764419982616186,1.0,50,50,50,890,1.0,890,890,True,True,1.0
04,896,2,2,21240,True,1.04,11.944811948560494,1.0,50,50,50,895,1.0,895,895,True,True,1.0
04,904,2,2,21546,True,1.03,11.81051666639675,1.0,50,50,50,901,1.0,901,901,True,True,1.0
04,907,2,2,21600,True,0.86,11.820613755741167,1.0,50,50,50,901,1.0,901,901,True,True,1.0
04,908,3,3,21505,False,1.02,2.4430380772588993,1.0,50,50,50,909,1.0,909,909,True,True,1.0
04,910,2,2,21628,False,0.76,10.476942723292723,1.0,50,50,50,912,1.0,912,912,True,True,1.0
04,919,1,1,21828,False,0.56,1.5275756790160564,1.0,50,50,50,921,1.0,921,921,True,True,1.0
04,920,2,2,21805,False,0.62,0.0,0.0,50,50,0,0,0.0,0,927,False,False,0.0
04,921,1,1,21683,True,1.07,10.126495271700872,0.15789473684210525,50,38,6,922,1.0,922,922,True,True,1.0
04,932,1,1,22024,False,0.76,10.366899212344503,0.46,50,50,23,934,1.0,934,934,True,True,1.0
04,934,2,2,22342,False,0.58,-0.3692170946823605,1.0,50,50,50,938,1.0,938,938,True,True,1.0
04,951,2,2,22613,False,0.53,8.033523771746017,1.0,50,50,50,949,1.0,949,949,True,True,1.0
04,1002,1,1,23612,True,1.35,8.855008191553651,1.0,50,50,50,1001,1.0,1001,1001,True,True,1.0
04,1003,1,1,23792,True,0.58,6.6543082029022695,1.0,50,50,50,1001,1.0,1001,1001,True,True,1.0
04,1013,1,1,23917,True,1.1,2.5429127219209686,1.0,50,50,50,1016,1.0,1016,1016,True,True,1.0
04,1019,1,1,24053,False,0.8,-0.9532803047183549,0.86,50,50,43,1024,1.0,1024,1024,True,True,1.0
04,1020,3,3,24065,False,0.73,0.0,0.0,50,50,0,0,0.0,0,1028,False,False,0.0
04,1040,2,2,24587,False,0.8,5.836580539608789,1.0,50,50,50,1039,1.0,1039,1039,True,True,1.0
04,1048,2,2,24631,True,0.85,4.7799336128627985,0.6428571428571429,50,42,27,1050,1.0,1050,1050,True,True,1.0
04,1054,1,1,24852,False,0.74,6.3006229786499865,1.0,50,50,50,1057,1.0,1057,1057,True,True,1.0
04,1078,2,2,25538,False,1.04,8.572155270546904,0.92,50,50,46,1080,1.0,1080,1080,True,True,1.0
04,1086,2,2,25713,False,0.82,1.9493987323888433,0.7,50,50,35,1087,1.0,1087,1087,True,True,1.0
04,1086,1,1,25890,True,1.26,9.918870814502082,1.0,50,50,50,1084,1.0,1084,1084,True,True,1.0
04,1091,2,2,26044,False,0.77,-2.186600533866793,1.0,50,50,50,1100,1.0,1100,1100,True,True,1.0
04,1101,2,2,26116,False,0.85,6.789629529087836,1.0,50,50,50,1100,1.0,1100,1100,True,True,1.0
04,1104,1,1,26292,False,0.76,-0.1720691746447507,1.0,50,50,50,1106,1.0,1106,1106,True,True,1.0
04,1107,2,2,26358,False,0.67,10.450456064012819,1.0,50,50,50,1112,1.0,1112,1113,False,False,0.0
04,1108,2,2,26256,False,0.93,8.320456974427994,1.0,50,50,50,1111,1.0,1111,1111,True,True,1.0
04,1113,2,2,26358,True,1.43,10.601394495596022,1.0,50,50,50,1112,0.98,1112,1112,True,True,0.98
04,1113,1,1,26415,False,1.69,9.547150764657072,1.0,50,50,50,1121,1.0,1121,1121,True,True,1.0
04,1135,1,1,26754,False,0.61,-1.7558555305421493,1.0,50,50,50,1141,1.0,1141,1141,True,True,1.0
04,1140,2,2,26800,False,0.44,-9.70659580236774,0.06,50,50,3,1149,1.0,1149,1149,True,True,1.0
04,1150,2,2,26957,False,0.77,-3.9808013917067875,1.0,50,50,50,1152,1.0,1152,1152,True,True,1.0
05,21,3,3,380,False,1.05,8.657843058015668,1.0,50,50,50,27,1.0,27,27,True,True,1.0
05,23,3,3,377,False,0.86,12.558692697431102,1.0,50,50,50,20,1.0,20,20,True,True,1.0
05,34,2,2,550,False,0.88,7.645374850183975,1.0,50,50,50,35,1.0,35,35,True,True,1.0
05,35,3,3,729,True,0.78,4.140042514428526,1.0,50,50,50,33,1.0,33,33,True,True,1.0
05,43,2,2,783,False,0.79,8.912342591349903,1.0,50,50,50,42,1.0,42,42,True,True,1.0
05,45,1,1,750,False,0.8,0.0,0.0,50,35,0,0,0.0,0,48,False,False,0.0
05,49,2,2,900,True,0.86,0.6194717713484081,1.0,50,50,50,50,1.0,50,50,True,True,1.0
05,67,2,2,1356,False,0.84,0.0,0.0,50,50,0,0,0.0,0,69,False,False,0.0
05,73,2,2,1648,True,0.86,3.2696382211156845,1.0,50,50,50,72,1.0,72,72,True,True,1.0
05,78,2,2,1577,True,0.84,7.471824680166332,1.0,50,50,50,77,1.0,77,77,True,True,1.0
05,78,1,1,1745,False,0.43,-0.6580284282512086,1.0,50,50,50,81,1.0,81,81,True,True,1.0
05,92,2,2,1981,False,0.54,0.0,0.0,50,50,0,0,0.0,0,94,False,False,0.0
05,95,2,2,2004,False,1.23,16.417836072367095,0.07692307692307693,50,39,3,98,1.0,98,98,True,True,1.0
05,100,2,2,2163,False,1.32,12.652058639490404,1.0,50,50,50,98,1.0,98,98,True,True,1.0
05,103,1,1,2151,False,1.13,-5.772671160122162,1.0,50,50,50,108,1.0,108,108,True,True,1.0
05,105,2,2,2283,True,0.9,9.634538268103292,1.0,50,50,50,98,1.0,98,98,True,True,1.0
05,106,3,3,2187,False,0.75,0.0,0.0,50,50,0,0,0.0,0,111,False,False,0.0
05,107,1,1,2324,False,1.52,-7.289336206274751,1.0,50,50,50,116,1.0,116,116,True,True,1.0
05,114,3,3,2371,False,1.0,-3.905734470769211,1.0,50,50,50,117,1.0,117,117,True,True,1.0
05,132,2,2,3127,False,0.56,-0.6063025382321747,1.0,50,50,50,134,1.0,134,134,True,True,1.0
05,134,2,2,2994,False,0.95,0.0,0.0,50,50,0,0,0.0,0,137,False,False,0.0
05,148,1,1,3459,False,0.79,-3.6611082917919155,1.0,50,50,50,153,1.0,153,153,True,True,1.0
05,152,1,1,3568,False,0.71,-4.908398170883743,1.0,50,50,50,161,1.0,161,161,True,True,1.0
05,159,2,2,3491,False,1.3,1.3842101965749904,1.0,50,50,50,162,1.0,162,162,True,True,1.0
05,162,1,1,3588,True,0.94,6.6689990030228845,1.0,50,50,50,163,1.0,163,163,True,True,1.0
05,163,2,2,3671,False,0.8,-0.24992743602026835,1.0,50,50,50,168,1.0,168,168,True,True,1.0
05,164,1,1,3635,True,1.23,8.115624756178873,1.0,50,50,50,163,1.0,163,163,True,True,1.0
05,201,1,1,4553,False,1.17,0.0,0.0,50,36,0,0,0.0,0,204,False,False,0.0
05,202,2,2,4585,False,0.8,0.0,0.0,50,43,0,0,0.0,0,205,False,False,0.0
05,206,2,2,4815,False,0.87,1.052296080986185,1.0,50,50,50,207,1.0,207,207,True,True,1.0
05,215,2,2,4847,False,0.74,0.0,0.0,50,50,0,0,0.0,0,221,False,False,0.0
05,222,2,2,4937,False,0.75,0.0,0.0,50,50,0,0,0.0,0,223,False,False,0.0
05,239,2,2,5447,True,1.15,6.213054362830544,1.0,50,50,50,238,1.0,238,238,True,True,1.0
05,239,3,3,5506,False,1.63,16.657590851229642,1.0,50,50,50,237,1.0,237,237,True,True,1.0
05,245,1,1,5714,False,0.8,0.0,0.0,50,50,0,0,0.0,0,249,False,False,0.0
05,267,3,3,6409,False,0.74,-3.8718885414842426,1.0,50,50,50,273,1.0,273,273,True,True,1.0
05,281,2,2,6484,False,0.63,-8.484004436919616,0.34,50,50,17,286,1.0,286,286,True,True,1.0
05,282,2,2,6575,False,1.0,-4.199622963779223,1.0,50,50,50,287,1.0,287,287,True,True,1.0
05,284,2,2,6655,False,0.73,0.0,0.0,50,50,0,0,0.0,0,292,False,False,0.0
05,285,2,2,6693,False,0.87,-8.419182340720386,0.76,50,50,38,292,1.0,292,292,True,True,1.0
05,286,1,1,6658,False,1.42,5.3261256100439915,1.0,50,50,50,284,0.94,285,285,False,True,0.06
05,290,3,3,6876,False,0.69,4.534997782291969,1.0,50,50,50,291,1.0,291,291,True,True,1.0
05,294,2,2,6873,False,0.73,9.406487957578026,1.0,50,50,50,293,1.0,293,293,True,True,1.0
05,321,3,3,7837,False,0.43,3.476900177159475,1.0,50,50,50,322,1.0,322,322,True,True,1.0
05,327,3,3,7991,False,0.73,4.77617475736613,1.0,50,50,50,325,1.0,325,325,True,True,1.0
05,336,2,2,8023,False,0.91,8.38600649138438,1.0,50,50,50,341,1.0,341,341,True,True,1.0
05,344,1,1,8270,True,0.82,3.196319121635586,1.0,50,50,50,343,1.0,343,343,True,True,1.0
05,346,3,3,8291,False,1.02,-7.701648948344975,0.4,50,50,20,358,1.0,358,358,True,True,1.0
05,354,3,3,8283,True,0.96,3.7173358428269623,0.37142857142857144,50,35,13,357,1.0,357,357,True,True,1.0
05,370,1,1,8843,False,0.71,-2.54083556082154,1.0,50,50,50,373,1.0,373,373,True,True,1.0
05,376,2,2,8842,False,0.81,-4.731290839792409,0.32,50,50,16,380,1.0,380,380,True,True,1.0
05,388,2,2,9275,False,0.68,6.550446049623055,1.0,50,50,50,387,1.0,387,387,True,True,1.0
05,392,3,3,9381,False,1.17,-6.748329795422343,0.14,50,50,7,407,1.0,407,407,True,True,1.0
05,398,2,2,9435,False,0.97,4.590981234970226,1.0,50,50,50,400,1.0,400,400,True,True,1.0
05,401,2,2,9470,False,1.76,-5.5812282763267245,0.04,50,50,2,413,1.0,413,413,True,True,1.0
05,401,1,1,9574,False,1.28,10.00715102199836,1.0,50,50,50,399,1.0,399,399,True,True,1.0
05,442,3,3,10039,False,0.99,0.0,0.0,50,50,0,0,0.0,0,446,False,False,0.0
05,461,1,1,10547,False,0.59,8.199097563723694,1.0,50,50,50,463,1.0,463,463,True,True,1.0
05,465,2,2,10734,False,0.85,11.353737863516255,1.0,50,50,50,464,1.0,464,464,True,True,1.0
05,473,1,1,10942,False,1.23,10.791193918233606,0.6,50,50,30,476,1.0,476,476,True,True,1.0
05,479,2,2,11141,False,0.53,3.722866003940524,1.0,50,50,50,480,1.0,480,480,True,True,1.0
05,494,1,1,11604,False,1.2,-9.28518580773555,1.0,50,50,50,501,1.0,501,501,True,True,1.0
05,504,1,1,11776,False,0.72,9.47894568772138,1.0,50,50,50,508,1.0,508,508,True,True,1.0
05,520,1,1,12182,False,1.16,-3.548825381423219,1.0,50,50,50,523,1.0,523,523,True,True,1.0
05,525,3,3,12231,False,0.83,5.613352407592902,1.0,50,50,50,526,1.0,526,526,True,True,1.0
05,532,3,3,12587,False,1.23,10.980054435667121,1.0,50,50,50,535,1.0,535,535,True,True,1.0
05,545,2,2,12873,False,1.08,14.312444757324425,1.0,50,50,50,544,1.0,544,544,True,True,1.0
05,554,2,2,13224,False,1.95,12.591665730636688,1.0,50,50,50,553,1.0,553,553,True,True,1.0
05,554,3,3,13262,False,2.37,13.46239496684189,1.0,50,50,50,552,1.0,552,552,True,True,1.0
05,561,2,2,13577,False,0.76,4.703228491285046,1.0,50,50,50,560,1.0,560,560,True,True,1.0
05,597,1,1,14423,False,0.84,9.522759672722028,1.0,50,50,50,594,1.0,594,594,True,True,1.0
05,604,2,2,14400,False,0.51,6.372141826593484,1.0,50,50,50,605,1.0,605,605,True,True,1.0
05,613,3,3,14641,False,1.02,0.0,0.0,50,50,0,0,0.0,0,616,False,False,0.0
