global_rank,selected_for_plot,figure_path,recording_id,cutter_id,follower_id,from_lane,to_lane,relation_start_time,dhw_min,thw_min,ttc_min
584,0,,16,817,833,2,3,793.92,371.6,9.530648884329317,34.123048668503216
585,0,,14,427,436,3,4,152.72,150.05,4.126787678767877,34.29612756264237
586,0,,05,709,712,3,4,668.6,71.75,1.8704379562043796,34.330143540669916
587,0,,13,132,135,4,3,38.28,31.829999999999984,1.3579304495335025,34.42105263157896
588,0,,04,578,587,7,6,567.32,206.35,5.456107879428874,34.48397435897437
589,0,,12,393,398,2,3,125.0,34.19,1.4401853411962933,34.535353535353586
590,0,,08,877,883,4,3,605.76,74.58999999999997,2.322829780661105,34.84304932735426
591,0,,01,30,32,2,3,23.52,108.32,3.2170818505338077,34.901538461538465
592,0,,11,383,394,6,7,130.64,109.73000000000002,3.153160919540231,34.91746031746029
593,0,,07,117,128,2,3,76.72,98.04999999999998,3.3498462589682263,35.03728813559323
594,0,,13,476,483,7,6,155.32,62.129999999999995,1.6196558915537016,35.139784946236574
595,0,,01,557,562,2,3,452.44,195.97,5.178911205073995,35.246402877697825
596,0,,11,184,186,7,6,52.6,23.629999999999995,0.658400668709947,35.268656716417816
597,0,,03,46,51,6,5,39.72,321.77,7.581762488218661,35.3205268935236
598,0,,13,2239,2247,3,4,810.12,50.150000000000006,1.7298414886285327,35.49999999999997
599,0,,10,466,472,2,3,310.48,211.26,5.199606202313561,35.57575757575756
600,0,,14,2153,2170,3,4,851.32,160.94,4.818562874251497,35.58071278825993
601,0,,17,520,523,2,3,482.24,124.18000000000002,3.1533773489080756,35.58166189111746
602,0,,09,1187,1193,8,7,891.8,165.64,4.6580427446569175,35.770491803278695
603,0,,14,347,351,7,6,122.48,48.30000000000007,1.3258303595937433,36.17857142857149
604,0,,05,346,358,3,4,331.64,266.04,6.33127082341742,36.4074074074074
605,0,,09,1334,1341,7,6,1009.32,130.95000000000002,3.112669360589494,36.74798927613937
606,0,,12,2164,2172,2,3,734.64,73.31000000000002,2.745692883895132,36.8557692307692
607,0,,20,653,661,2,3,562.08,114.1,3.9179821551132465,36.95312499999997
608,0,,14,2698,2704,3,2,1053.76,92.91,3.8187422934648585,37.015936254980105
609,0,,13,685,691,3,4,227.08,64.98999999999995,2.147010241162866,37.42458100558658
610,0,,07,258,260,2,3,165.64,38.66,1.1869818851704022,37.6018518518519
611,0,,17,381,386,6,5,349.76,87.06,2.368335146898803,37.68831168831177
612,0,,20,800,808,2,3,672.4,201.1,5.265776381251637,37.72983114446531
613,0,,11,1311,1322,2,3,459.68,108.72,3.394317827037153,37.89830508474573
614,0,,05,401,413,2,3,378.8,203.01,6.067244471010162,37.91366906474819
615,0,,12,1411,1425,4,3,464.6,13.289999999999964,0.6621823617339323,38.11428571428549
616,0,,04,920,927,8,7,872.2,185.28000000000003,5.900636942675161,38.148514851485146
617,0,,06,199,202,3,4,171.32,92.67,2.595071408569028,38.40476190476197
618,0,,03,320,321,2,3,349.88,19.19999999999999,0.6057358966277961,38.65999999999997
619,0,,19,283,288,2,3,259.48,161.77,4.167181865018033,38.67848699763589
620,0,,14,2026,2043,3,4,798.16,240.15,6.052167338709678,38.73387096774192
621,0,,11,989,995,8,7,332.04,47.54000000000002,1.551566579634465,38.82812499999998
622,0,,13,1370,1372,2,3,491.2,21.980000000000015,0.8122508155128679,39.24999999999987
623,0,,14,1805,1824,7,6,703.04,189.55999999999997,5.092960773777539,39.26138613861388
624,0,,01,1012,1020,2,3,877.28,176.46000000000004,5.464849798699289,39.30916844349682
625,0,,07,55,59,3,4,25.6,138.78,3.4781954887218047,39.51780821917802
626,0,,12,1144,1160,4,3,379.92,41.71,2.077191235059761,39.60550458715597
627,0,,04,751,757,2,3,730.44,45.74,1.914608622854751,39.675000000000026
628,0,,03,698,706,2,3,782.76,118.79,3.448185776487663,39.84516129032265
629,0,,03,473,476,2,3,499.96,177.34000000000003,4.432391902024495,39.94144144144147
630,0,,09,883,891,7,6,675.24,150.81999999999996,3.575628259838785,40.06835443037972
631,0,,04,1135,1141,7,6,1070.16,45.120000000000005,1.2745762711864408,40.27586206896561
632,0,,08,636,638,7,6,449.8,84.84,2.0448192771084335,40.476635514018675
633,0,,19,367,370,2,3,338.04,228.37,6.185536294691224,40.491134751773046
634,0,,13,2664,2667,7,6,965.48,45.25,1.3214598540145992,40.86086956521745
635,0,,13,1845,1848,4,3,665.12,17.97999999999999,0.6041666666666663,40.863636363636616
636,0,,14,2588,2593,7,6,1009.0,59.47999999999999,1.5020202020202018,40.86842105263169
637,0,,11,1033,1036,4,3,350.52,35.760000000000005,1.4298280687724911,40.9111111111112
638,0,,15,719,722,6,5,571.92,28.06,0.8699287705171881,40.985507246376734
639,0,,13,2281,2282,2,3,825.08,18.289999999999992,0.7040737893927734,41.51111111111113
640,0,,08,353,357,2,3,247.92,31.14,0.8523563061836009,41.54545454545439
641,0,,12,991,998,3,2,315.56,24.0,1.4355608591885445,41.73333333333322
642,0,,06,81,85,2,3,74.2,90.66,2.640069889341875,42.169642857142826
643,0,,13,1834,1835,4,3,667.48,13.5,0.4730203223545901,42.281249999999964
644,0,,08,610,620,3,4,438.08,263.26,5.802512673572846,42.324758842443735
645,0,,06,529,533,7,6,452.12,83.11000000000001,2.687904269081501,42.52475247524754
646,0,,05,805,811,8,7,748.2,64.95000000000005,2.1325459317585302,42.75483870967742
647,0,,19,279,288,2,3,257.92,229.11,5.864090094701817,42.843065693430624
648,0,,13,2558,2566,7,6,928.12,100.87,2.9728853521956973,43.79166666666663
649,0,,11,388,390,4,3,124.2,27.370000000000005,1.0390743550834614,43.90625
650,0,,12,1267,1286,3,2,421.36,124.16,5.726937269372693,44.20274914089346
651,0,,01,778,789,6,5,661.68,353.83,8.836913086913087,44.33959899749375
652,0,,11,207,216,4,3,71.92,43.68000000000001,1.6237918215613387,44.49019607843125
653,0,,17,696,701,2,3,652.56,114.46,3.0620652755484215,44.53759398496246
654,0,,06,322,331,8,7,270.44,254.46,6.499616858237547,44.563922942206645
655,0,,04,457,463,8,7,432.44,190.06000000000003,5.542723826188394,45.29629629629633
656,0,,07,256,270,3,4,166.6,253.62,6.331003494757862,46.11272727272727
657,0,,01,701,703,2,3,595.96,23.83,0.8109115554049476,46.46153846153853
658,0,,05,824,825,3,2,754.24,20.70999999999998,0.6156793398172721,46.488888888889235
659,0,,13,892,914,8,7,321.96,145.69,5.282451051486585,46.69551282051286
660,0,,08,44,46,7,6,12.88,41.670000000000016,1.2145147187408922,46.73913043478252
661,0,,15,200,210,2,3,143.76,179.64999999999998,4.833198816249663,47.028795811518314
662,0,,09,859,865,3,4,657.84,129.86,3.0772511848341235,47.08362369337982
663,0,,17,873,872,5,6,787.64,16.75,0.5016471997604073,47.13157894736817
664,0,,17,376,383,2,3,350.04,203.78,5.5677595628415295,47.5393258426966
665,0,,17,951,961,2,3,884.92,133.23,3.868466898954704,47.63573883161507
666,0,,14,1611,1616,3,4,617.08,53.21000000000001,1.4722832052689354,47.798245614035075
667,0,,12,2029,2033,6,7,688.32,62.81000000000006,1.881102126385147,47.946564885496144
668,0,,03,116,120,6,5,117.84,80.25,2.265029635901778,48.053892215568816
669,0,,11,947,950,4,3,312.48,34.97999999999996,1.3397873955960524,48.25675675675691
670,0,,11,377,394,6,7,126.8,175.32000000000002,5.1640648011782035,48.297520661156994
671,0,,06,751,754,3,4,619.52,116.11,3.082293602336076,48.43373493975912
672,0,,14,1413,1428,7,6,535.8,173.96,4.482349909817057,48.51482479784366
673,0,,11,456,461,4,3,152.24,47.880000000000024,2.049145299145299,48.66336633663362
674,0,,01,929,933,6,5,794.36,91.35,2.6462920046349936,48.850267379679025
675,0,,14,2669,2673,4,3,1032.4,73.31,2.2880774032459428,48.873333333333335
676,0,,06,678,685,3,4,571.56,119.89,3.164994720168954,48.98393574297186
677,0,,17,866,873,6,5,784.16,119.3,3.3379966424174596,49.031746031745975
678,0,,04,93,97,3,4,91.4,133.11,3.6014610389610393,49.52346570397119
679,0,,13,2224,2229,3,2,807.08,52.11999999999999,2.012355212355212,49.63809523809536
680,0,,12,706,717,7,6,219.48,76.43,2.2924415116976604,49.936708860759424
681,0,,07,762,767,7,6,536.92,134.08999999999995,3.1446998123827385,50.03358208955223
682,0,,04,46,49,2,3,38.4,86.01,2.746146586977038,50.21714285714287
683,0,,05,392,407,3,4,375.24,322.66,8.940426711000278,50.28657616892909
684,0,,19,919,922,2,3,893.48,103.72,3.003764842166232,50.84313725490198
685,0,,09,666,672,3,4,522.48,246.04,5.370879720585025,51.19839679358723
686,0,,12,832,831,4,3,258.72,22.53,1.1964949548592674,51.37777777777787
687,0,,13,1854,1862,3,4,670.16,155.95,4.3929577464788725,51.46864686468645
688,0,,12,426,428,3,4,125.84,8.79000000000002,0.4683342203299633,51.8235294117642
689,0,,12,2345,2353,7,6,787.8,91.32,2.7943696450428397,52.07821229050271
690,0,,11,398,399,4,3,139.36,16.979999999999997,0.6571207430340559,52.45454545454573
691,0,,11,1022,1025,2,3,343.08,29.42,1.1263399693721288,52.53571428571408
692,0,,17,108,110,6,5,78.0,40.81999999999999,0.985514244326412,52.69620253164562
693,0,,08,1323,1326,7,6,876.32,119.46,2.7236662106703147,52.863247863247786
694,0,,19,264,269,6,5,241.88,149.64,4.31363505332949,52.96219931271484
695,0,,17,231,238,6,5,197.28,73.57,2.380906148867314,52.98601398601402
696,0,,14,1148,1158,3,2,429.6,62.05000000000001,2.6485002112378537,53.12711864406765
697,0,,03,75,80,6,5,77.44,216.69000000000003,6.345241581259152,53.50370370370375
698,0,,07,719,728,3,4,506.0,284.2,6.8218915026404225,53.927893738140455
699,0,,13,1644,1655,7,6,603.6,65.23999999999995,2.0085995085995076,54.00000000000016
700,0,,19,737,742,6,5,706.76,50.22,1.8828124999999996,54.468085106382894
701,0,,12,2018,2026,2,3,688.12,49.6,1.9150579150579152,54.5054945054945
702,0,,04,272,274,7,6,245.16,19.450000000000045,0.5440313111545982,55.59999999999972
703,0,,14,1112,1129,7,6,421.4,192.43,4.816770963704631,55.80056980056972
704,0,,13,636,640,8,7,214.12,83.05000000000001,2.6173967853766156,55.81208053691279
705,0,,06,1050,1057,2,3,895.08,190.15,5.191100191100191,55.88252148997143
706,0,,10,692,697,7,6,468.04,98.92999999999998,2.4782064128256507,55.89265536723153
707,0,,06,37,40,8,7,31.52,94.79,2.6648861400056223,55.90857142857143
708,0,,04,205,209,2,3,185.48,99.4,2.6638229805385234,57.112994350282385
709,0,,11,283,288,7,6,90.28,23.760000000000005,0.8793486306439676,57.21428571428597
710,0,,09,585,592,8,7,446.76,192.01,5.001562907007033,57.43148688046648
711,0,,11,1154,1159,7,6,388.32,64.48,1.8318181818181816,58.4910714285712
712,0,,13,1870,1874,7,6,679.76,27.059999999999945,0.7893815635939307,58.85106382978743
713,0,,04,750,759,7,6,721.0,230.0,5.715705765407554,58.974358974359
714,0,,08,628,630,4,3,445.84,19.43999999999994,0.5554921540656197,59.0606060606064
715,0,,06,1099,1106,3,4,948.96,360.76,8.898865318204242,59.31928687196108
716,0,,18,441,445,2,3,418.44,187.91,4.292142530835998,59.46518987341765
717,0,,09,971,983,8,7,747.64,236.82,6.265079365079365,60.41326530612253
718,0,,10,414,421,2,3,271.92,280.53000000000003,6.682467841829443,60.93263157894737
719,0,,11,1691,1696,3,4,588.12,21.11999999999999,0.7346086956521736,61.42857142857126
720,0,,14,1954,1964,2,3,766.16,125.58,4.041841004184101,61.52857142857141
721,0,,15,357,361,2,3,275.0,114.84,2.9014653865588684,61.9202127659576
722,0,,12,1424,1432,4,3,468.96,42.56,2.0944417117560263,62.333333333333485
723,0,,08,330,341,7,6,225.76,244.22,5.981386235611071,62.55970149253738
724,0,,13,2633,2637,2,3,954.24,40.53999999999999,1.481980342191483,62.75757575757572
725,0,,06,586,588,7,6,499.52,48.69999999999999,1.3248095756256806,63.25641025641017
726,0,,12,265,272,2,3,91.72,38.18000000000001,1.7144778126400717,63.966666666666534
727,0,,04,125,128,3,2,120.72,34.379999999999995,1.4167009461127107,64.42592592592564
728,0,,16,161,162,6,5,142.12,119.49000000000004,2.9510990367992105,64.94021739130424
729,0,,06,972,975,2,3,811.52,51.60000000000002,2.0764587525150913,65.48148148148128
730,0,,11,172,177,3,2,55.56,38.16,1.6518932874354568,65.61016949152545
731,0,,08,575,581,7,6,412.04,117.18,3.0766423357664228,66.39444444444456
732,0,,12,2143,2155,7,6,729.2,67.75,2.143987341772152,66.54368932038824
733,0,,01,1029,1036,2,3,891.4,170.42000000000002,4.9991199765327075,66.57031249999994
734,0,,19,765,768,6,5,750.92,124.04000000000002,3.640739653654242,66.68817204301078
735,0,,12,1434,1440,4,3,467.08,23.899999999999977,1.2982074959261258,66.72222222222162
736,0,,02,896,899,2,3,812.92,89.56000000000002,2.3426628302380337,66.83582089552259
737,0,,06,369,377,2,3,309.16,234.53000000000003,6.471578366445916,67.9323943661971
738,0,,09,186,191,2,3,124.24,149.81000000000003,4.323520923520925,68.04932735426017
739,0,,14,413,425,6,7,149.64,118.64,4.29855072463768,69.72988505747132
740,0,,12,2626,2637,7,6,890.48,151.65,4.2183588317107095,70.0720720720721
741,0,,09,312,318,3,4,240.28,241.21,6.458099062918339,70.31339031339036
742,0,,08,786,788,2,3,559.64,82.81,2.415308498253783,70.90677966101697
743,0,,08,1181,1183,2,3,795.68,84.06,2.5308456214264226,70.95041322314046
744,0,,03,870,884,6,5,968.68,221.04,7.585215605749488,72.3074433656958
745,0,,12,1115,1123,4,3,356.0,28.389999999999983,1.2984054669703873,73.07692307692297
746,0,,12,111,116,4,3,24.84,20.829999999999984,1.0474308300395252,73.10344827586225
747,0,,13,1566,1575,2,3,569.08,83.30000000000001,3.1315789473684212,73.31034482758622
748,0,,13,1777,1783,3,4,639.04,91.26999999999998,2.6032515687393034,74.95934959349611
749,0,,14,2605,2626,7,6,1019.52,222.3,5.860796203532824,75.24666666666667
750,0,,11,154,162,3,2,52.08,69.36,2.622306238185255,75.39130434782624
751,0,,17,452,455,6,5,411.04,204.71,6.1529906822963625,76.10037174721177
752,0,,06,234,236,3,2,195.2,40.19999999999999,1.5273556231003036,76.98113207547208
753,0,,04,507,510,8,7,482.0,199.21,5.437057220708447,77.16030534351152
754,0,,12,315,329,8,7,96.16,117.19,4.353244837758112,77.1633986928104
755,0,,05,1094,1098,7,6,1037.04,121.52999999999996,3.228746014877789,77.48427672955994
756,0,,07,697,701,7,6,493.76,52.04000000000002,1.4008075370121136,78.01470588235298
757,0,,16,159,162,6,5,139.64,235.64,5.976160284047679,78.7171052631579
758,0,,14,2804,2810,6,7,1087.64,87.07000000000001,2.8241972105092445,79.88073394495414
759,0,,08,863,880,8,7,601.0,206.07,6.4533500313087035,80.15267175572517
760,0,,08,934,944,3,4,643.6,144.52999999999997,3.9651577503429345,80.30769230769229
761,0,,14,1760,1767,7,6,677.4,71.2,2.1614077669902914,83.34883720930239
762,0,,11,1074,1089,2,3,361.32,96.8,4.109083191850596,83.5762711864407
763,0,,01,497,499,2,3,403.76,18.44,0.6081794195250659,85.59090909090821
764,0,,20,251,254,6,5,189.48,25.659999999999968,0.6759673598315348,85.5999999999988
765,0,,06,1322,1323,8,7,1163.64,34.579999999999984,1.1537691794529696,85.75609756097565
766,0,,06,842,847,7,6,704.8,102.61000000000004,2.7516760525610096,86.26050420168082
767,0,,06,1129,1132,8,7,979.64,88.72999999999999,2.7117970660146695,87.18446601941706
768,0,,04,1091,1100,8,7,1041.76,179.58000000000004,5.836204094897629,88.97572815533987
769,0,,10,705,706,4,3,475.48,85.92000000000002,2.1399750933997512,89.49999999999994
770,0,,06,1012,1014,7,6,845.64,66.62,1.686146095717884,90.4594594594592
771,0,,09,1155,1160,3,2,870.44,48.71000000000001,1.9414109206855323,91.70370370370328
772,0,,09,550,566,2,3,426.24,244.02999999999997,9.479611650485438,94.55893536121664
773,0,,12,980,996,7,6,303.76,127.27,4.011030570438071,94.60583941605832
774,0,,09,741,745,3,4,571.6,173.68,3.943687556766576,94.70053475935842
775,0,,09,1271,1277,7,6,966.76,330.67,7.742214937953641,97.25588235294124
776,0,,11,1730,1735,4,3,604.68,22.419999999999987,0.9180999180999176,97.73913043478252
777,0,,06,531,533,7,6,458.48,49.049999999999955,1.5904669260700377,98.09999999999992
778,0,,11,156,165,8,7,56.2,66.31,2.5350777398558977,98.36764705882364
779,0,,04,245,252,3,2,221.6,287.78,7.938758620689654,99.57785467128024
780,0,,11,286,298,3,2,93.36,74.70000000000002,3.0627306273062738,99.60000000000002
781,0,,12,1829,1841,7,6,621.12,158.03,4.187334393216746,103.92156862745092
782,0,,12,530,532,4,3,160.92,15.769999999999982,0.7567178502879071,106.93333333333176
783,0,,13,292,298,3,2,93.08,33.34000000000002,1.3416000000000008,107.54838709677468
784,0,,04,24,26,3,4,20.84,56.81,1.5345759049162615,113.76
785,0,,14,837,845,4,3,315.8,42.11,1.769327731092437,116.9722222222224
786,0,,12,240,242,7,6,65.08,51.77,1.4875250932033268,117.88636363636424
787,0,,10,128,129,2,3,91.6,78.53,1.8458284371327849,118.8656716417908
788,0,,14,5,8,3,4,1.48,98.15,2.5486886522981047,119.69512195121948
789,0,,08,1484,1489,3,4,1003.0,89.52000000000001,1.8657774072530224,121.11999999999996
790,0,,10,170,176,4,3,119.44,90.78,2.6161383285302593,122.74324324324289
791,0,,06,663,672,7,6,565.68,115.87000000000002,3.5324398416082854,124.42553191489392
792,0,,05,132,134,6,7,125.08,75.93,2.081369863013699,125.0000000000002
793,0,,08,793,808,3,4,562.92,241.62,6.149656401119878,125.88541666666654
794,0,,11,376,394,6,7,125.4,210.81000000000003,6.29847624738572,125.91715976331376
795,0,,13,2600,2616,7,6,947.52,170.36,4.158164510617525,127.13432835820932
796,0,,09,805,813,7,6,623.36,228.96,6.290109890109891,128.19889502762416
797,0,,13,1761,1768,2,3,634.56,52.139999999999986,1.665286624203821,130.35000000000042
798,0,,04,651,652,3,4,625.6,58.120000000000005,1.4710473313192365,133.47727272727346
799,0,,11,1521,1527,3,2,522.84,60.19,2.4508928571428563,139.9767441860466
800,0,,04,426,432,3,4,392.0,166.36,5.8227892345333805,142.70085470085448
801,0,,03,890,891,6,5,982.96,108.97,2.9134256792754405,143.90789473684254
802,0,,13,30,34,3,4,8.4,56.19000000000001,2.197188598203827,144.46153846153825
803,0,,06,647,651,3,4,557.36,127.14,3.147233201581028,145.74999999999957
804,0,,13,153,163,3,2,47.88,58.46999999999997,2.6998158379373844,146.6749999999992
805,0,,06,514,527,2,3,451.2,220.34,8.747121873759427,147.59602649006607
806,0,,06,269,276,7,6,223.0,210.79,5.586800954147893,148.60139860139864
807,0,,05,1126,1137,2,3,1075.08,237.03000000000003,9.37618670886076,150.23270440251574
808,0,,06,618,625,8,7,528.28,234.91,7.4034037188780335,151.91025641025652
809,0,,14,2250,2258,3,4,887.12,81.91000000000001,2.581783800819414,155.71698113207512
810,0,,04,766,778,7,6,735.6,217.3,5.858722027500674,158.61313868613087
811,0,,11,1090,1094,3,4,364.64,29.000000000000057,1.0808494783904616,161.5555555555557
812,0,,08,300,308,7,6,202.68,307.83,7.3944270958443425,162.60732984293222
813,0,,10,840,846,8,7,587.8,216.23,5.6471663619744055,170.66406249999986
814,0,,12,2107,2113,2,3,710.4,56.329999999999984,2.2052282481467023,171.2727272727281
815,0,,13,2816,2820,4,3,1022.56,36.03000000000003,1.354378053363398,171.71428571428504
816,0,,15,647,651,6,5,513.6,128.94,3.4448303499866415,176.63013698630212
817,0,,12,1484,1489,8,7,489.96,44.359999999999985,1.5174180327868854,177.76
818,0,,06,68,69,2,3,59.44,41.41,1.191544434857636,180.9130434782578
819,0,,09,1147,1160,3,2,866.76,128.99,5.0903709550118394,188.59420289855032
820,0,,02,294,299,2,3,273.6,196.39,5.164080988693137,188.83653846153865
821,0,,06,201,202,3,4,174.72,62.75999999999999,1.7916071938338565,190.42424242424343
822,0,,08,415,420,7,6,279.96,193.78,3.7634492134395026,193.78
823,0,,11,37,44,3,4,2.76,43.17999999999995,1.4217978268027642,196.40909090908863
824,0,,13,873,879,7,6,307.64,59.24000000000001,1.8918315252074032,198.4333333333352
825,0,,02,970,975,2,3,886.72,136.40999999999997,3.845699831365936,204.2238805970144
826,0,,12,1783,1787,3,4,602.56,32.670000000000016,1.4253926701570687,204.43749999999983
827,0,,07,17,19,3,4,5.6,261.75,5.8625222816399285,205.55468749999983
828,0,,09,350,352,3,4,274.68,112.14,2.621931260229133,208.38888888888928
829,0,,04,538,544,2,3,517.08,121.81,5.170203735144312,211.63793103448216
830,0,,04,110,112,2,3,116.08,103.9,3.62134909596662,212.0408163265313
831,0,,12,1380,1393,7,6,460.68,41.43000000000001,1.4179155313351497,218.4736842105289
832,0,,13,2213,2220,7,6,803.56,77.40000000000003,2.2203098106712575,228.3529411764732
833,0,,04,1019,1024,7,6,962.12,166.46,4.18661971830986,229.31506849314948
834,0,,11,131,140,3,4,48.68,28.770000000000003,1.0038327526132405,239.74999999999804
835,0,,05,163,168,2,3,146.8,43.170000000000016,1.7370741482965937,240.77777777777817
836,0,,10,187,189,7,6,128.04,131.35000000000002,3.5553450608930985,259.03921568627555
837,0,,13,177,180,4,3,53.88,13.03,0.5365053322395411,260.5999999999963
838,0,,07,602,610,6,7,418.8,290.8,6.993746993746995,265.6090909090906
839,0,,06,303,304,6,7,249.56,53.25999999999999,1.4286480686695275,266.49999999999613
840,0,,04,400,401,2,3,361.96,39.68000000000001,1.6964133219470532,283.7857142857131
841,0,,11,1615,1622,3,4,555.96,88.09,2.9361702127659575,284.9032258064528
842,0,,11,1050,1056,6,7,355.84,64.0,1.8762826150688947,291.0454545454562
843,0,,02,720,729,2,3,650.84,99.33,3.2135231316725976,292.1470588235295
844,0,,05,1025,1032,7,6,951.04,112.43,3.015826180257511,313.916666666661
845,0,,08,1460,1462,2,3,982.04,35.690000000000005,1.0689140811455846,325.6363636363653
846,0,,09,212,220,2,3,153.0,223.71999999999997,6.399943068602333,325.9855072463779
847,0,,04,613,619,3,4,602.36,140.41,4.12591722923393,326.7209302325584
848,0,,04,1104,1106,7,6,1051.68,76.13,2.080054644808743,331.7826086956567
849,0,,06,1112,1121,8,7,962.88,182.19000000000003,5.541058394160585,351.5000000000027
850,0,,04,934,938,2,3,893.68,49.66999999999999,2.138924731182796,355.2142857142843
851,0,,14,473,480,4,3,168.08,83.1,2.58170542635659,416.1999999999939
852,0,,18,233,237,2,3,211.32,154.94999999999996,3.899949723479136,418.7837837837785
853,0,,14,432,440,7,6,158.24,117.45000000000002,3.2903135498320264,420.1071428571411
854,0,,05,676,680,8,7,639.4,111.09999999999997,3.0521978021978016,445.2800000000002
855,0,,12,1181,1184,4,3,379.88,32.26999999999995,1.5526819923371629,538.666666666678
856,0,,01,153,160,2,3,137.2,153.91000000000005,4.731324930833078,549.6785714285693
857,0,,08,331,334,2,3,227.48,99.28,3.254914809960682,551.8888888888898
858,0,,18,292,297,6,5,270.52,62.71999999999997,1.7268493150684925,630.2999999999907
859,0,,12,2653,2660,3,4,900.52,54.870000000000005,1.8190539199470728,785.5714285714255
860,0,,19,26,28,2,3,30.2,34.52999999999997,0.9757062146892652,867.750000000018
861,0,,13,2854,2878,7,6,1042.08,347.93,10.500150738619231,1288.629629629649
862,0,,09,192,196,4,3,131.2,125.82999999999998,3.58729706636286,1574.375000000034
863,0,,10,88,98,3,4,54.04,291.44,7.151262564354008,3241.111111111244
864,0,,13,2127,2144,8,7,774.6,175.48,5.561153358681874,5850.666666667137
865,0,,06,907,917,2,3,773.0,165.01999999999998,6.655645161290322,16508.999999997424
866,0,,09,734,731,4,3,568.64,3.7900000000000063,0.1107539450613678,inf
867,0,,05,1003,1002,6,7,934.92,5.7900000000000205,0.1688046647230326,inf
868,0,,14,550,551,3,4,195.28,4.560000000000002,0.1766757070902752,inf
869,0,,14,2789,2790,7,6,1080.76,5.560000000000002,0.1906721536351166,inf
870,0,,07,358,357,4,3,234.32,6.670000000000016,0.1968132192387139,inf
871,0,,10,18,16,6,7,9.48,5.689999999999998,0.1992994746059543,inf
872,0,,14,973,974,3,4,363.8,5.520000000000039,0.2039911308204005,inf
873,0,,06,1106,1107,4,3,952.0,8.660000000000025,0.2241200828157356,inf
874,0,,01,926,925,3,2,790.6,7.4599999999999795,0.2346649889902478,inf
875,0,,06,927,925,6,7,779.64,8.330000000000041,0.2369843527738276,inf
876,0,,12,1625,1628,7,6,541.32,6.630000000000003,0.2425905598243689,inf
877,0,,06,469,470,4,3,394.36,9.079999999999984,0.2504136789851071,inf
878,0,,14,2715,2713,4,3,1057.72,8.150000000000006,0.256208739390129,inf
879,0,,13,2657,2658,4,3,960.44,7.100000000000023,0.263842437755482,inf
880,0,,20,354,353,3,2,288.28,6.140000000000001,0.2688266199649737,inf
881,0,,08,1437,1438,4,3,968.32,9.120000000000005,0.2732993706922387,inf
882,0,,11,581,584,3,2,191.16,6.53000000000003,0.2756437315322933,inf
883,0,,12,2379,2378,4,3,806.0,7.689999999999998,0.2857673727238943,inf
884,0,,11,279,283,7,6,94.84,8.319999999999993,0.2959800782639628,inf
885,0,,13,1581,1580,6,7,574.48,9.349999999999994,0.2961672473867594,inf
886,0,,06,379,381,3,2,311.84,8.680000000000007,0.3021232161503657,inf
887,0,,09,495,494,4,3,389.64,9.809999999999988,0.3041860465116275,inf
888,0,,11,1344,1343,4,3,473.76,9.170000000000002,0.3052596537949401,inf
889,0,,13,1609,1604,2,3,587.6,8.030000000000001,0.3080168776371308,inf
890,0,,09,218,217,6,7,158.4,9.199999999999989,0.308932169241101,inf
891,0,,09,1240,1241,3,2,937.28,7.329999999999984,0.310330228619813,inf
892,0,,10,408,410,4,3,258.32,11.899999999999975,0.3152317880794696,inf
893,0,,13,1541,1539,2,3,567.76,8.160000000000004,0.3155452436194897,inf
894,0,,19,318,320,6,5,292.08,9.07,0.3240443015362629,inf
895,0,,03,710,709,3,2,789.52,8.0,0.3258655804480652,inf
896,0,,14,2476,2477,4,3,969.76,8.929999999999978,0.3263888888888881,inf
897,0,,11,634,635,4,3,221.4,8.740000000000009,0.3272182703107453,inf
898,0,,08,579,580,3,2,412.8,9.870000000000005,0.3349168646080762,inf
899,0,,05,755,756,6,7,699.04,9.380000000000004,0.3352394567548249,inf
900,0,,18,237,238,3,2,213.76,12.149999999999975,0.3496402877697835,inf
901,0,,06,133,127,4,3,114.4,9.22,0.3542066845946983,inf
902,0,,11,1268,1269,4,3,439.52,12.02000000000001,0.354572271386431,inf
903,0,,11,1197,1199,4,3,404.16,10.069999999999991,0.3547023599859102,inf
904,0,,19,462,460,5,6,450.64,8.560000000000002,0.3554817275747509,inf
905,0,,02,725,726,3,2,649.16,8.53000000000003,0.3569037656903778,inf
906,0,,09,369,370,3,2,290.24,12.879999999999995,0.3601789709172258,inf
907,0,,05,49,50,8,7,35.96,8.879999999999995,0.3655825442568957,inf
908,0,,04,44,45,6,7,31.0,10.740000000000002,0.3665529010238908,inf
909,0,,12,1957,1954,6,7,663.04,12.600000000000025,0.3693931398416893,inf
910,0,,08,633,636,6,7,447.84,13.420000000000002,0.3748603351955308,inf
911,0,,06,553,552,6,7,471.08,12.900000000000006,0.3779665983006154,inf
912,0,,07,589,590,7,8,410.4,8.849999999999994,0.3782051282051279,inf
913,0,,09,134,135,6,7,89.2,13.039999999999992,0.3789596047660561,inf
914,0,,17,476,475,3,2,432.76,9.54000000000002,0.3791732909379976,inf
915,0,,14,1877,1876,4,3,732.84,11.259999999999993,0.3800202497468778,inf
916,0,,15,730,727,3,2,579.96,9.01000000000002,0.3819415006358634,inf
917,0,,17,606,605,5,6,562.36,8.840000000000003,0.3833477883781441,inf
918,0,,14,1243,1245,3,2,474.32,9.400000000000006,0.3849303849303851,inf
